Servo Motion,Servo Position,Flex Sensor Value,EMG Sensor Value,EMG Sensor Voltage
Finger Closing,108,409,57,278.59
Finger Closing,109,407,56,273.7
Finger Closing,110,404,58,283.48
Finger Closing,111,402,58,283.48
Finger Closing,112,399,56,273.7
Finger Closing,113,401,46,224.83
Finger Closing,114,400,40,195.5
Finger Closing,115,401,57,278.59
Finger Closing,116,401,55,268.82
Finger Closing,117,402,63,307.92
Finger Closing,118,401,57,278.59
Finger Closing,119,401,66,322.58
Finger Closing,120,400,65,317.69
Finger Closing,121,399,82,400.78
Finger Closing,122,399,72,351.91
Finger Closing,123,399,74,361.68
Finger Closing,124,398,71,347.02
Finger Closing,125,398,65,317.69
Finger Closing,126,397,58,283.48
Finger Closing,127,396,71,347.02
Finger Closing,128,394,62,303.03
Finger Closing,129,394,74,361.68
Finger Closing,130,392,68,332.36
Finger Closing,131,390,106,518.08
Finger Closing,132,389,92,449.66
Finger Closing,133,388,79,386.12
Finger Closing,134,387,78,381.23
Finger Closing,135,383,74,361.68
Finger Closing,136,384,76,371.46
Finger Closing,137,376,71,347.02
Finger Closing,138,379,72,351.91
Finger Closing,139,376,73,356.79
Finger Closing,140,367,75,366.57
Finger Closing,141,380,71,347.02
Finger Closing,142,377,73,356.79
Finger Closing,143,371,78,381.23
Finger Closing,144,366,85,415.44
Finger Closing,145,366,107,522.97
Finger Closing,146,366,102,498.53
Finger Closing,147,364,87,425.22
Finger Closing,148,362,110,537.63
Finger Closing,149,360,173,845.55
Finger Closing,150,359,176,860.22
Finger Closing,151,356,198,967.74
Finger Closing,152,339,181,884.65
Finger Closing,153,352,181,884.65
Finger Closing,154,354,165,806.45
Finger Closing,155,345,187,913.98
Finger Closing,156,345,146,713.59
Finger Closing,157,345,117,571.85
Finger Closing,158,345,110,537.63
Finger Closing,159,348,92,449.66
Finger Closing,160,349,90,439.88
Finger Closing,161,348,70,342.13
Finger Closing,162,348,75,366.57
Finger Closing,163,347,73,356.79
Finger Closing,164,345,73,356.79
Finger Closing,165,345,68,332.36
Finger Closing,166,344,77,376.34
Finger Closing,167,343,79,386.12
Finger Closing,168,342,80,391.01
Finger Closing,169,342,77,376.34
Finger Closing,170,342,74,361.68
Finger Opening,170,342,66,322.58
Finger Opening,169,342,52,254.15
Finger Opening,168,342,45,219.94
Finger Opening,167,342,41,200.39
Finger Opening,166,343,41,200.39
Finger Opening,165,343,38,185.73
Finger Opening,164,343,33,161.29
Finger Opening,163,344,40,195.5
Finger Opening,162,343,37,180.84
Finger Opening,161,345,52,254.15
Finger Opening,160,345,54,263.93
Finger Opening,159,346,81,395.89
Finger Opening,158,348,68,332.36
Finger Opening,157,348,89,435
Finger Opening,156,349,75,366.57
Finger Opening,155,350,107,522.97
Finger Opening,154,350,90,439.88
Finger Opening,153,351,111,542.52
Finger Opening,152,352,94,459.43
Finger Opening,151,353,111,542.52
Finger Opening,150,354,93,454.55
Finger Opening,149,356,80,391.01
Finger Opening,148,357,79,386.12
Finger Opening,147,361,102,498.53
Finger Opening,146,358,85,415.44
Finger Opening,145,361,110,537.63
Finger Opening,144,362,91,444.77
Finger Opening,143,363,154,752.69
Finger Opening,142,365,140,684.26
Finger Opening,141,366,202,987.29
Finger Opening,140,367,160,782.01
Finger Opening,139,369,131,640.27
Finger Opening,138,363,133,650.05
Finger Opening,137,372,152,742.91
Finger Opening,136,374,145,708.7
Finger Opening,135,374,148,723.36
Finger Opening,134,376,160,782.01
Finger Opening,133,377,198,967.74
Finger Opening,132,378,173,845.55
Finger Opening,131,376,141,689.15
Finger Opening,130,351,136,664.71
Finger Opening,129,381,119,581.62
Finger Opening,128,387,135,659.82
Finger Opening,127,391,117,571.85
Finger Opening,126,385,129,630.5
Finger Opening,125,387,132,645.16
Finger Opening,124,389,128,625.61
Finger Opening,123,391,118,576.74
Finger Opening,122,394,108,527.86
Finger Opening,121,396,104,508.31
Finger Opening,120,398,143,698.92
Finger Opening,119,400,138,674.49
Finger Opening,118,401,202,987.29
Finger Opening,117,401,166,811.34
Finger Opening,116,401,192,938.42
Finger Opening,115,402,160,782.01
Finger Opening,114,403,143,698.92
Finger Opening,113,404,143,698.92
Finger Opening,112,404,153,747.8
Finger Opening,111,405,146,713.59
Finger Opening,110,405,128,625.61
Finger Opening,109,411,132,645.16
Finger Opening,108,403,125,610.95
Finger Opening,107,408,130,635.39
Finger Opening,106,407,134,654.94
Finger Opening,105,408,137,669.6
Finger Opening,104,409,125,610.95
Finger Opening,103,409,135,659.82
Finger Opening,102,410,127,620.72
Finger Opening,101,410,126,615.84
Finger Opening,100,417,110,537.63
Finger Opening,99,411,123,601.17
Finger Opening,98,411,111,542.52
Finger Opening,97,412,120,586.51
Finger Opening,96,412,119,581.62
Finger Opening,95,412,146,713.59
Finger Opening,94,412,134,654.94
Finger Opening,93,412,140,684.26
Finger Opening,92,413,133,650.05
Finger Opening,91,413,133,650.05
Finger Opening,90,413,121,591.4
Finger Closing,90,413,181,884.65
Finger Closing,91,413,159,777.13
Finger Closing,92,413,136,664.71
Finger Closing,93,413,144,703.81
Finger Closing,94,414,143,698.92
Finger Closing,95,414,139,679.37
Finger Closing,96,414,133,650.05
Finger Closing,97,415,129,630.5
Finger Closing,98,414,110,537.63
Finger Closing,99,415,107,522.97
Finger Closing,100,415,94,459.43
Finger Closing,101,416,91,444.77
Finger Closing,102,416,81,395.89
Finger Closing,103,415,79,386.12
Finger Closing,104,415,70,342.13
Finger Closing,105,415,72,351.91
Finger Closing,106,414,66,322.58
Finger Closing,107,414,64,312.81
Finger Closing,108,413,57,278.59
Finger Closing,109,413,59,288.37
Finger Closing,110,412,61,298.14
Finger Closing,111,411,61,298.14
Finger Closing,112,410,54,263.93
Finger Closing,113,409,54,263.93
Finger Closing,114,409,56,273.7
Finger Closing,115,408,52,254.15
Finger Closing,116,407,51,249.27
Finger Closing,117,406,43,210.17
Finger Closing,118,406,57,278.59
Finger Closing,119,406,47,229.72
Finger Closing,120,405,56,273.7
Finger Closing,121,404,45,219.94
Finger Closing,122,401,55,268.82
Finger Closing,123,398,50,244.38
Finger Closing,124,397,69,337.24
Finger Closing,125,398,61,298.14
Finger Closing,126,396,61,298.14
Finger Closing,127,394,54,263.93
Finger Closing,128,393,59,288.37
Finger Closing,129,391,52,254.15
Finger Closing,130,390,62,303.03
Finger Closing,131,389,53,259.04
Finger Closing,132,387,66,322.58
Finger Closing,133,386,58,283.48
Finger Closing,134,385,76,371.46
Finger Closing,135,384,67,327.47
Finger Closing,136,382,104,508.31
Finger Closing,137,381,94,459.43
Finger Closing,138,379,104,508.31
Finger Closing,139,377,80,391.01
Finger Closing,140,376,128,625.61
Finger Closing,141,376,108,527.86
Finger Closing,142,372,137,669.6
Finger Closing,143,380,125,610.95
Finger Closing,144,370,135,659.82
Finger Closing,145,368,111,542.52
Finger Closing,146,366,216,1055.72
Finger Closing,147,364,172,840.66
Finger Closing,148,360,179,874.88
Finger Closing,149,355,149,728.25
Finger Closing,150,364,155,757.58
Finger Closing,151,352,140,684.26
Finger Closing,152,359,139,679.37
Finger Closing,153,356,139,679.37
Finger Closing,154,356,147,718.48
Finger Closing,155,352,135,659.82
Finger Closing,156,353,124,606.06
Finger Closing,157,352,114,557.18
Finger Closing,158,351,111,542.52
Finger Closing,159,350,103,503.42
Finger Closing,160,349,79,386.12
Finger Closing,161,346,76,371.46
Finger Closing,162,345,66,322.58
Finger Closing,163,343,71,347.02
Finger Closing,164,342,61,298.14
Finger Closing,165,341,72,351.91
Finger Closing,166,340,60,293.26
Finger Closing,167,339,66,322.58
Finger Closing,168,337,69,337.24
Finger Closing,169,338,66,322.58
Finger Closing,170,338,56,273.7
Finger Opening,170,337,50,244.38
Finger Opening,169,336,43,210.17
Finger Opening,168,337,35,171.07
Finger Opening,167,337,35,171.07
Finger Opening,166,337,30,146.63
Finger Opening,165,338,27,131.96
Finger Opening,164,337,27,131.96
Finger Opening,163,338,28,136.85
Finger Opening,162,339,41,200.39
Finger Opening,161,339,38,185.73
Finger Opening,160,340,58,283.48
Finger Opening,159,342,53,259.04
Finger Opening,158,343,90,439.88
Finger Opening,157,344,83,405.67
Finger Opening,156,346,128,625.61
Finger Opening,155,348,115,562.07
Finger Opening,154,349,142,694.04
Finger Opening,153,350,116,566.96
Finger Opening,152,351,140,684.26
Finger Opening,151,352,116,566.96
Finger Opening,150,353,150,733.14
Finger Opening,149,355,221,1080.16
Finger Opening,148,352,255,1246.33
Finger Opening,147,361,191,933.53
Finger Opening,146,359,160,782.01
Finger Opening,145,361,138,674.49
Finger Opening,144,362,233,1138.81
Finger Opening,143,363,195,953.08
Finger Opening,142,365,283,1383.19
Finger Opening,141,366,232,1133.92
Finger Opening,140,367,279,1363.64
Finger Opening,139,366,222,1085.04
Finger Opening,138,370,227,1109.48
Finger Opening,137,367,206,1006.84
Finger Opening,136,367,216,1055.72
Finger Opening,135,374,199,972.63
Finger Opening,134,375,185,904.2
Finger Opening,133,376,208,1016.62
Finger Opening,132,378,173,845.55
Finger Opening,131,378,207,1011.73
Finger Opening,130,379,227,1109.48
Finger Opening,129,381,197,962.85
Finger Opening,128,382,184,899.32
Finger Opening,127,383,211,1031.28
Finger Opening,126,384,204,997.07
Finger Opening,125,385,216,1055.72
Finger Opening,124,387,171,835.78
Finger Opening,123,389,220,1075.27
Finger Opening,122,390,177,865.1
Finger Opening,121,392,165,806.45
Finger Opening,120,429,162,791.79
Finger Opening,119,387,169,826
Finger Opening,118,397,140,684.26
Finger Opening,117,399,146,713.59
Finger Opening,116,399,130,635.39
Finger Opening,115,399,125,610.95
Finger Opening,114,402,144,703.81
Finger Opening,113,401,177,865.1
Finger Opening,112,401,166,811.34
Finger Opening,111,404,149,728.25
Finger Opening,110,405,166,811.34
Finger Opening,109,406,198,967.74
Finger Opening,108,407,179,874.88
Finger Opening,107,407,209,1021.51
Finger Opening,106,416,177,865.1
Finger Opening,105,408,147,718.48
Finger Opening,104,408,166,811.34
Finger Opening,103,409,138,674.49
Finger Opening,102,409,178,869.99
Finger Opening,101,410,141,689.15
Finger Opening,100,410,161,786.9
Finger Opening,99,411,127,620.72
Finger Opening,98,411,140,684.26
Finger Opening,97,407,136,664.71
Finger Opening,96,411,118,576.74
Finger Opening,95,413,105,513.2
Finger Opening,94,411,144,703.81
Finger Opening,93,411,135,659.82
Finger Opening,92,411,150,733.14
Finger Opening,91,411,154,752.69
Finger Opening,90,411,154,752.69
Finger Closing,90,411,129,630.5
Finger Closing,91,411,151,738.03
Finger Closing,92,411,166,811.34
Finger Closing,93,411,161,786.9
Finger Closing,94,411,163,796.68
Finger Closing,95,412,152,742.91
Finger Closing,96,412,143,698.92
Finger Closing,97,412,129,630.5
Finger Closing,98,413,125,610.95
Finger Closing,99,413,114,557.18
Finger Closing,100,413,107,522.97
Finger Closing,101,414,97,474.1
Finger Closing,102,414,92,449.66
Finger Closing,103,415,77,376.34
Finger Closing,104,414,72,351.91
Finger Closing,105,414,64,312.81
Finger Closing,106,414,60,293.26
Finger Closing,107,414,50,244.38
Finger Closing,108,413,53,259.04
Finger Closing,109,413,49,239.49
Finger Closing,110,413,51,249.27
Finger Closing,111,413,43,210.17
Finger Closing,112,413,45,219.94
Finger Closing,113,412,45,219.94
Finger Closing,114,407,51,249.27
Finger Closing,115,404,59,288.37
Finger Closing,116,403,54,263.93
Finger Closing,117,401,99,483.87
Finger Closing,118,405,131,640.27
Finger Closing,119,405,127,620.72
Finger Closing,120,403,105,513.2
Finger Closing,121,402,121,591.4
Finger Closing,122,405,94,459.43
Finger Closing,123,391,116,566.96
Finger Closing,124,403,155,757.58
Finger Closing,125,400,113,552.3
Finger Closing,126,397,109,532.75
Finger Closing,127,400,162,791.79
Finger Closing,128,399,163,796.68
Finger Closing,129,394,193,943.3
Finger Closing,130,392,176,860.22
Finger Closing,131,391,203,992.18
Finger Closing,132,390,156,762.46
Finger Closing,133,388,189,923.75
Finger Closing,134,388,143,698.92
Finger Closing,135,384,207,1011.73
Finger Closing,136,382,186,909.09
Finger Closing,137,383,197,962.85
Finger Closing,138,382,198,967.74
Finger Closing,139,387,259,1265.88
Finger Closing,140,383,216,1055.72
Finger Closing,141,382,266,1300.1
Finger Closing,142,380,231,1129.03
Finger Closing,143,378,231,1129.03
Finger Closing,144,376,201,982.4
Finger Closing,145,375,207,1011.73
Finger Closing,146,372,200,977.52
Finger Closing,147,369,213,1041.06
Finger Closing,148,364,197,962.85
Finger Closing,149,365,212,1036.17
Finger Closing,150,364,192,938.42
Finger Closing,151,361,193,943.3
Finger Closing,152,357,154,752.69
Finger Closing,153,357,158,772.24
Finger Closing,154,356,174,850.44
Finger Closing,155,354,171,835.78
Finger Closing,156,353,142,694.04
Finger Closing,157,352,138,674.49
Finger Closing,158,351,113,552.3
Finger Closing,159,349,114,557.18
Finger Closing,160,348,96,469.21
Finger Closing,161,342,102,498.53
Finger Closing,162,346,93,454.55
Finger Closing,163,344,103,503.42
Finger Closing,164,343,83,405.67
Finger Closing,165,342,92,449.66
Finger Closing,166,341,95,464.32
Finger Closing,167,339,99,483.87
Finger Closing,168,339,82,400.78
Finger Closing,169,338,74,361.68
Finger Closing,170,337,65,317.69
Finger Opening,170,336,67,327.47
Finger Opening,169,336,70,342.13
Finger Opening,168,337,65,317.69
Finger Opening,167,337,57,278.59
Finger Opening,166,337,49,239.49
Finger Opening,165,337,41,200.39
Finger Opening,164,337,36,175.95
Finger Opening,163,338,31,151.52
Finger Opening,162,337,49,239.49
Finger Opening,161,344,51,249.27
Finger Opening,160,337,52,254.15
Finger Opening,159,337,52,254.15
Finger Opening,158,341,72,351.91
Finger Opening,157,342,85,415.44
Finger Opening,156,344,112,547.41
Finger Opening,155,344,129,630.5
Finger Opening,154,344,127,620.72
Finger Opening,153,345,119,581.62
Finger Opening,152,346,118,576.74
Finger Opening,151,347,108,527.86
Finger Opening,150,349,142,694.04
Finger Opening,149,351,154,752.69
Finger Opening,148,353,175,855.33
Finger Opening,147,355,152,742.91
Finger Opening,146,357,169,826
Finger Opening,145,358,144,703.81
Finger Opening,144,360,143,698.92
Finger Opening,143,362,134,654.94
Finger Opening,142,363,222,1085.04
Finger Opening,141,365,181,884.65
Finger Opening,140,367,209,1021.51
Finger Opening,139,368,171,835.78
Finger Opening,138,370,174,850.44
Finger Opening,137,370,147,718.48
Finger Opening,136,376,151,738.03
Finger Opening,135,375,139,679.37
Finger Opening,134,376,152,742.91
Finger Opening,133,378,129,630.5
Finger Opening,132,388,285,1392.96
Finger Opening,131,373,253,1236.56
Finger Opening,130,379,194,948.19
Finger Opening,129,397,209,1021.51
Finger Opening,128,386,189,923.75
Finger Opening,127,387,207,1011.73
Finger Opening,126,388,178,869.99
Finger Opening,125,390,184,899.32
Finger Opening,124,384,150,733.14
Finger Opening,123,391,165,806.45
Finger Opening,122,393,141,689.15
Finger Opening,121,394,159,777.13
Finger Opening,120,395,137,669.6
Finger Opening,119,396,143,698.92
Finger Opening,118,397,134,654.94
Finger Opening,117,398,155,757.58
Finger Opening,116,399,171,835.78
Finger Opening,115,401,152,742.91
Finger Opening,114,403,137,669.6
Finger Opening,113,403,148,723.36
Finger Opening,112,404,128,625.61
Finger Opening,111,405,137,669.6
Finger Opening,110,405,122,596.29
Finger Opening,109,406,131,640.27
Finger Opening,108,407,120,586.51
Finger Opening,107,407,161,786.9
Finger Opening,106,408,129,630.5
Finger Opening,105,408,149,728.25
Finger Opening,104,409,121,591.4
Finger Opening,103,410,146,713.59
Finger Opening,102,407,136,664.71
Finger Opening,101,411,157,767.35
Finger Opening,100,411,129,630.5
Finger Opening,99,411,186,909.09
Finger Opening,98,411,150,733.14
Finger Opening,97,412,254,1241.45
Finger Opening,96,412,212,1036.17
Finger Opening,95,412,196,957.97
Finger Opening,94,412,165,806.45
Finger Opening,93,412,216,1055.72
Finger Opening,92,412,196,957.97
Finger Opening,91,413,180,879.77
Finger Opening,90,412,156,762.46
Finger Closing,90,410,150,733.14
Finger Closing,91,406,158,772.24
Finger Closing,92,413,154,752.69
Finger Closing,93,413,184,899.32
Finger Closing,94,413,201,982.4
Finger Closing,95,413,215,1050.83
Finger Closing,96,414,214,1045.94
Finger Closing,97,414,209,1021.51
Finger Closing,98,414,200,977.52
Finger Closing,99,414,186,909.09
Finger Closing,100,414,165,806.45
Finger Closing,101,413,155,757.58
Finger Closing,102,413,142,694.04
Finger Closing,103,413,132,645.16
Finger Closing,104,414,113,552.3
Finger Closing,105,414,107,522.97
Finger Closing,106,413,92,449.66
Finger Closing,107,413,85,415.44
Finger Closing,108,413,81,395.89
Finger Closing,109,413,67,327.47
Finger Closing,110,412,66,322.58
Finger Closing,111,411,79,386.12
Finger Closing,112,410,68,332.36
Finger Closing,113,409,58,283.48
Finger Closing,114,408,73,356.79
Finger Closing,115,407,80,391.01
Finger Closing,116,407,71,347.02
Finger Closing,117,406,68,332.36
Finger Closing,118,406,87,425.22
Finger Closing,119,403,71,347.02
Finger Closing,120,398,86,420.33
Finger Closing,121,395,77,376.34
Finger Closing,122,398,119,581.62
Finger Closing,123,395,90,439.88
Finger Closing,124,395,141,689.15
Finger Closing,125,393,112,547.41
Finger Closing,126,394,105,513.2
Finger Closing,127,393,92,449.66
Finger Closing,128,392,160,782.01
Finger Closing,129,392,158,772.24
Finger Closing,130,391,154,752.69
Finger Closing,131,390,183,894.43
Finger Closing,132,389,207,1011.73
Finger Closing,133,389,213,1041.06
Finger Closing,134,387,198,967.74
Finger Closing,135,388,218,1065.49
Finger Closing,136,386,212,1036.17
Finger Closing,137,383,223,1089.93
Finger Closing,138,383,209,1021.51
Finger Closing,139,380,226,1104.59
Finger Closing,140,380,218,1065.49
Finger Closing,141,379,264,1290.32
Finger Closing,142,379,231,1129.03
Finger Closing,143,377,280,1368.52
Finger Closing,144,374,262,1280.55
Finger Closing,145,372,262,1280.55
Finger Closing,146,367,240,1173.02
Finger Closing,147,356,292,1427.17
Finger Closing,148,360,258,1261
Finger Closing,149,356,300,1466.28
Finger Closing,150,352,319,1559.14
Finger Closing,151,353,332,1622.68
Finger Closing,152,352,303,1480.94
Finger Closing,153,348,310,1515.15
Finger Closing,154,344,314,1534.7
Finger Closing,155,337,317,1549.36
Finger Closing,156,338,311,1520.04
Finger Closing,157,339,306,1495.6
Finger Closing,158,335,289,1412.51
Finger Closing,159,335,280,1368.52
Finger Closing,160,332,273,1334.31
Finger Closing,161,332,222,1085.04
Finger Closing,162,330,190,928.64
Finger Closing,163,327,206,1006.84
Finger Closing,164,329,195,953.08
Finger Closing,165,329,198,967.74
Finger Closing,166,329,167,816.23
Finger Closing,167,327,173,845.55
Finger Closing,168,330,172,840.66
Finger Closing,169,330,164,801.56
Finger Closing,170,331,146,713.59
Finger Opening,170,331,146,713.59
Finger Opening,169,332,153,747.8
Finger Opening,168,333,148,723.36
Finger Opening,167,334,158,772.24
Finger Opening,166,334,167,816.23
Finger Opening,165,335,165,806.45
Finger Opening,164,336,167,816.23
Finger Opening,163,336,159,777.13
Finger Opening,162,336,187,913.98
Finger Opening,161,337,150,733.14
Finger Opening,160,338,180,879.77
Finger Opening,159,333,177,865.1
Finger Opening,158,340,187,913.98
Finger Opening,157,341,170,830.89
Finger Opening,156,342,178,869.99
Finger Opening,155,343,149,728.25
Finger Opening,154,344,174,850.44
Finger Opening,153,344,156,762.46
Finger Opening,152,343,185,904.2
Finger Opening,151,344,147,718.48
Finger Opening,150,345,152,742.91
Finger Opening,149,345,126,615.84
Finger Opening,148,346,155,757.58
Finger Opening,147,348,137,669.6
Finger Opening,146,352,142,694.04
Finger Opening,145,353,123,601.17
Finger Opening,144,353,174,850.44
Finger Opening,143,358,166,811.34
Finger Opening,142,362,152,742.91
Finger Opening,141,365,134,654.94
Finger Opening,140,367,132,645.16
Finger Opening,139,368,129,630.5
Finger Opening,138,370,142,694.04
Finger Opening,137,376,127,620.72
Finger Opening,136,372,128,625.61
Finger Opening,135,376,124,606.06
Finger Opening,134,376,132,645.16
Finger Opening,133,377,122,596.29
Finger Opening,132,379,179,874.88
Finger Opening,131,380,166,811.34
Finger Opening,130,381,195,953.08
Finger Opening,129,381,167,816.23
Finger Opening,128,382,177,865.1
Finger Opening,127,382,152,742.91
Finger Opening,126,383,173,845.55
Finger Opening,125,384,157,767.35
Finger Opening,124,382,177,865.1
Finger Opening,123,384,164,801.56
Finger Opening,122,384,174,850.44
Finger Opening,121,384,162,791.79
Finger Opening,120,384,154,752.69
Finger Opening,119,386,129,630.5
Finger Opening,118,385,162,791.79
Finger Opening,117,384,147,718.48
Finger Opening,116,372,157,767.35
Finger Opening,115,388,191,933.53
Finger Opening,114,393,178,869.99
Finger Opening,113,395,150,733.14
Finger Opening,112,397,167,816.23
Finger Opening,111,398,193,943.3
Finger Opening,110,400,189,923.75
Finger Opening,109,401,183,894.43
Finger Opening,108,403,160,782.01
Finger Opening,107,404,176,860.22
Finger Opening,106,405,146,713.59
Finger Opening,105,406,179,874.88
Finger Opening,104,413,160,782.01
Finger Opening,103,412,154,752.69
Finger Opening,102,414,146,713.59
Finger Opening,101,416,142,694.04
Finger Opening,100,417,150,733.14
Finger Opening,99,417,140,684.26
Finger Opening,98,418,126,615.84
Finger Opening,97,418,152,742.91
Finger Opening,96,419,126,615.84
Finger Opening,95,419,108,527.86
Finger Opening,94,422,108,527.86
Finger Opening,93,419,117,571.85
Finger Opening,92,421,109,532.75
Finger Opening,91,414,113,552.3
Finger Opening,90,418,107,522.97
Finger Closing,90,420,98,478.98
Finger Closing,91,420,101,493.65
Finger Closing,92,420,107,522.97
Finger Closing,93,420,104,508.31
Finger Closing,94,421,85,415.44
Finger Closing,95,421,81,395.89
Finger Closing,96,421,71,347.02
Finger Closing,97,421,69,337.24
Finger Closing,98,422,60,293.26
Finger Closing,99,422,59,288.37
Finger Closing,100,423,51,249.27
Finger Closing,101,423,53,259.04
Finger Closing,102,423,53,259.04
Finger Closing,103,423,53,259.04
Finger Closing,104,427,61,298.14
Finger Closing,105,424,63,307.92
Finger Closing,106,424,51,249.27
Finger Closing,107,424,65,317.69
Finger Closing,108,423,60,293.26
Finger Closing,109,422,68,332.36
Finger Closing,110,421,62,303.03
Finger Closing,111,417,72,351.91
Finger Closing,112,416,66,322.58
Finger Closing,113,414,91,444.77
Finger Closing,114,411,78,381.23
Finger Closing,115,412,91,444.77
Finger Closing,116,414,86,420.33
Finger Closing,117,416,123,601.17
Finger Closing,118,417,105,513.2
Finger Closing,119,417,110,537.63
Finger Closing,120,417,101,493.65
Finger Closing,121,416,141,689.15
Finger Closing,122,415,123,601.17
Finger Closing,123,415,162,791.79
Finger Closing,124,414,137,669.6
Finger Closing,125,413,199,972.63
Finger Closing,126,411,171,835.78
Finger Closing,127,407,192,938.42
Finger Closing,128,405,180,879.77
Finger Closing,129,404,218,1065.49
Finger Closing,130,405,175,855.33
Finger Closing,131,404,218,1065.49
Finger Closing,132,404,174,850.44
Finger Closing,133,403,208,1016.62
Finger Closing,134,402,184,899.32
Finger Closing,135,401,216,1055.72
Finger Closing,136,400,205,1001.96
Finger Closing,137,393,247,1207.23
Finger Closing,138,398,221,1080.16
Finger Closing,139,400,245,1197.46
Finger Closing,140,390,209,1021.51
Finger Closing,141,383,263,1285.43
Finger Closing,142,381,213,1041.06
Finger Closing,143,376,201,982.4
Finger Closing,144,373,200,977.52
Finger Closing,145,372,224,1094.82
Finger Closing,146,371,251,1226.78
Finger Closing,147,369,249,1217.01
Finger Closing,148,366,231,1129.03
Finger Closing,149,363,200,977.52
Finger Closing,150,360,191,933.53
Finger Closing,151,354,172,840.66
Finger Closing,152,350,159,777.13
Finger Closing,153,347,158,772.24
Finger Closing,154,344,177,865.1
Finger Closing,155,342,177,865.1
Finger Closing,156,341,175,855.33
Finger Closing,157,339,168,821.11
Finger Closing,158,338,159,777.13
Finger Closing,159,336,138,674.49
Finger Closing,160,335,124,606.06
Finger Closing,161,334,107,522.97
Finger Closing,162,332,110,537.63
Finger Closing,163,330,86,420.33
Finger Closing,164,329,101,493.65
Finger Closing,165,328,88,430.11
Finger Closing,166,323,77,376.34
Finger Closing,167,325,64,312.81
Finger Closing,168,325,57,278.59
Finger Closing,169,324,64,312.81
Finger Closing,170,324,72,351.91
Finger Opening,170,324,76,371.46
Finger Opening,169,325,76,371.46
Finger Opening,168,322,74,361.68
Finger Opening,167,325,63,307.92
Finger Opening,166,326,61,298.14
Finger Opening,165,327,60,293.26
Finger Opening,164,328,59,288.37
Finger Opening,163,328,56,273.7
Finger Opening,162,320,51,249.27
Finger Opening,161,336,51,249.27
Finger Opening,160,337,56,273.7
Finger Opening,159,336,53,259.04
Finger Opening,158,336,55,268.82
Finger Opening,157,334,59,288.37
Finger Opening,156,337,70,342.13
Finger Opening,155,338,66,322.58
Finger Opening,154,340,68,332.36
Finger Opening,153,341,65,317.69
Finger Opening,152,342,65,317.69
Finger Opening,151,343,63,307.92
Finger Opening,150,343,61,298.14
Finger Opening,149,345,110,537.63
Finger Opening,148,346,105,513.2
Finger Opening,147,347,119,581.62
Finger Opening,146,347,110,537.63
Finger Opening,145,346,105,513.2
Finger Opening,144,350,131,640.27
Finger Opening,143,352,161,786.9
Finger Opening,142,355,146,713.59
Finger Opening,141,357,125,610.95
Finger Opening,140,350,153,747.8
Finger Opening,139,361,129,630.5
Finger Opening,138,362,162,791.79
Finger Opening,137,363,139,679.37
Finger Opening,136,364,190,928.64
Finger Opening,135,366,225,1099.71
Finger Opening,134,368,239,1168.13
Finger Opening,133,371,198,967.74
Finger Opening,132,373,186,909.09
Finger Opening,131,374,155,757.58
Finger Opening,130,374,192,938.42
Finger Opening,129,375,154,752.69
Finger Opening,128,376,188,918.87
Finger Opening,127,377,153,747.8
Finger Opening,126,377,170,830.89
Finger Opening,125,378,143,698.92
Finger Opening,124,378,185,904.2
Finger Opening,123,378,157,767.35
Finger Opening,122,379,204,997.07
Finger Opening,121,378,165,806.45
Finger Opening,120,379,219,1070.38
Finger Opening,119,380,165,806.45
Finger Opening,118,381,189,923.75
Finger Opening,117,384,149,728.25
Finger Opening,116,384,169,826
Finger Opening,115,384,142,694.04
Finger Opening,114,386,165,806.45
Finger Opening,113,388,133,650.05
Finger Opening,112,388,120,586.51
Finger Opening,111,388,113,552.3
Finger Opening,110,391,130,635.39
Finger Opening,109,393,115,562.07
Finger Opening,108,394,97,474.1
Finger Opening,107,395,108,527.86
Finger Opening,106,395,102,498.53
Finger Opening,105,396,107,522.97
Finger Opening,104,397,98,478.98
Finger Opening,103,398,96,469.21
Finger Opening,102,400,82,400.78
Finger Opening,101,401,80,391.01
Finger Opening,100,402,71,347.02
Finger Opening,99,402,70,342.13
Finger Opening,98,404,56,273.7
Finger Opening,97,405,71,347.02
Finger Opening,96,406,57,278.59
Finger Opening,95,409,70,342.13
Finger Opening,94,410,56,273.7
Finger Opening,93,410,57,278.59
Finger Opening,92,411,48,234.6
Finger Opening,91,411,72,351.91
Finger Opening,90,412,62,303.03
Finger Closing,90,412,75,366.57
Finger Closing,91,413,63,307.92
Finger Closing,92,413,54,263.93
Finger Closing,93,413,45,219.94
Finger Closing,94,413,41,200.39
Finger Closing,95,413,34,166.18
Finger Closing,96,414,43,210.17
Finger Closing,97,413,34,166.18
Finger Closing,98,414,49,239.49
Finger Closing,99,405,47,229.72
Finger Closing,100,414,66,322.58
Finger Closing,101,413,60,293.26
Finger Closing,102,412,80,391.01
Finger Closing,103,413,71,347.02
Finger Closing,104,413,62,303.03
Finger Closing,105,414,52,254.15
Finger Closing,106,413,61,298.14
Finger Closing,107,413,49,239.49
Finger Closing,108,413,64,312.81
Finger Closing,109,413,53,259.04
Finger Closing,110,412,47,229.72
Finger Closing,111,408,41,200.39
Finger Closing,112,404,42,205.28
Finger Closing,113,401,37,180.84
