Servo Motion,Servo Position,Flex Value,EMG Value,EMG Voltage,Time (msec)
Finger Opening,154,317,141,689.15,16.625
Finger Opening,153,317,161,786.9,16.65
Finger Opening,152,317,140,684.26,16.675
Finger Opening,151,317,130,635.39,16.7
Finger Opening,150,317,129,630.5,16.725
Finger Opening,149,318,121,591.4,16.75
Finger Opening,148,317,107,522.97,16.775
Finger Opening,147,321,127,620.72,16.8
Finger Opening,146,323,125,610.95,16.825
Finger Opening,145,327,132,645.16,16.85
Finger Opening,144,330,114,557.18,16.875
Finger Opening,143,333,132,645.16,16.9
Finger Opening,142,336,125,610.95,16.925
Finger Opening,141,338,130,635.39,16.95
Finger Opening,140,339,126,615.84,16.975
Finger Opening,139,342,146,713.59,17
Finger Opening,138,342,125,610.95,17.025
Finger Opening,137,343,157,767.35,17.05
Finger Opening,136,342,135,659.82,17.075
Finger Opening,135,341,131,640.27,17.1
Finger Opening,134,341,133,650.05,17.125
Finger Opening,133,343,133,650.05,17.15
Finger Opening,132,342,124,606.06,17.175
Finger Opening,131,349,130,635.39,17.2
Finger Opening,130,353,122,596.29,17.225
Finger Opening,129,355,149,728.25,17.25
Finger Opening,128,349,120,586.51,17.275
Finger Opening,127,353,122,596.29,17.3
Finger Opening,126,346,123,601.17,17.325
Finger Opening,125,357,134,654.94,17.35
Finger Opening,124,352,128,625.61,17.375
Finger Opening,123,354,144,703.81,17.4
Finger Opening,122,355,118,576.74,17.425
Finger Opening,121,356,158,772.24,17.45
Finger Opening,120,347,163,796.68,17.475
Finger Opening,119,352,149,728.25,17.5
Finger Opening,118,354,119,581.62,17.525
Finger Opening,117,356,176,860.22,17.55
Finger Opening,116,359,143,698.92,17.575
Finger Opening,115,360,127,620.72,17.6
Finger Opening,114,361,147,718.48,17.625
Finger Opening,113,362,117,571.85,17.65
Finger Opening,112,363,105,513.2,17.675
Finger Opening,111,363,112,547.41,17.7
Finger Opening,110,363,112,547.41,17.725
Finger Closing,110,364,107,522.97,17.75
Finger Closing,111,364,128,625.61,17.775
Finger Closing,112,364,119,581.62,17.8
Finger Closing,113,365,99,483.87,17.825
Finger Closing,114,364,91,444.77,17.85
Finger Closing,115,365,116,566.96,17.875
Finger Closing,116,365,110,537.63,17.9
Finger Closing,117,365,126,615.84,17.925
Finger Closing,118,365,140,684.26,17.95
Finger Closing,119,365,109,532.75,17.975
Finger Closing,120,365,87,425.22,18
Finger Closing,121,365,98,478.98,18.025
Finger Closing,122,365,103,503.42,18.05
Finger Closing,123,365,111,542.52,18.075
Finger Closing,124,365,100,488.76,18.1
Finger Closing,125,363,111,542.52,18.125
Finger Closing,126,365,115,562.07,18.15
Finger Closing,127,361,115,562.07,18.175
Finger Closing,128,365,114,557.18,18.2
Finger Closing,129,365,125,610.95,18.225
Finger Closing,130,366,115,562.07,18.25
Finger Closing,131,364,106,518.08,18.275
Finger Closing,132,366,111,542.52,18.3
Finger Closing,133,368,99,483.87,18.325
Finger Closing,134,368,112,547.41,18.35
Finger Closing,135,369,98,478.98,18.375
Finger Closing,136,371,102,498.53,18.4
Finger Closing,137,368,97,474.1,18.425
Finger Closing,138,368,93,454.55,18.45
Finger Closing,139,368,88,430.11,18.475
Finger Closing,140,369,94,459.43,18.5
Finger Closing,141,368,87,425.22,18.525
Finger Closing,142,368,89,435,18.55
Finger Closing,143,367,79,386.12,18.575
Finger Closing,144,364,112,547.41,18.6
Finger Closing,145,354,98,478.98,18.625
Finger Closing,146,350,123,601.17,18.65
Finger Closing,147,347,124,606.06,18.675
Finger Closing,148,370,118,576.74,18.7
Finger Closing,149,356,115,562.07,18.725
Finger Closing,150,340,110,537.63,18.75
Finger Closing,151,337,105,513.2,18.775
Finger Closing,152,347,108,527.86,18.8
Finger Closing,153,341,111,542.52,18.825
Finger Closing,154,338,117,571.85,18.85
Finger Closing,155,336,105,513.2,18.875
Finger Closing,156,334,101,493.65,18.9
Finger Closing,157,333,113,552.3,18.925
Finger Closing,158,331,130,635.39,18.95
Finger Closing,159,330,113,552.3,18.975
Finger Closing,160,330,138,674.49,19
Finger Closing,161,329,125,610.95,19.025
Finger Closing,162,330,137,669.6,19.05
Finger Closing,163,329,131,640.27,19.075
Finger Closing,164,329,119,581.62,19.1
Finger Closing,165,328,104,508.31,19.125
Finger Closing,166,328,113,552.3,19.15
Finger Closing,167,328,117,571.85,19.175
Finger Closing,168,327,111,542.52,19.2
Finger Closing,169,328,132,645.16,19.225
Finger Closing,170,326,137,669.6,19.25
Finger Closing,171,326,137,669.6,19.275
Finger Closing,172,326,160,782.01,19.3
Finger Closing,173,326,145,708.7,19.325
Finger Closing,174,326,127,620.72,19.35
Finger Closing,175,326,180,879.77,19.375
Finger Closing,176,324,204,997.07,19.4
Finger Closing,177,322,220,1075.27,19.425
Finger Closing,178,320,225,1099.71,19.45
Finger Closing,179,325,234,1143.69,19.475
Finger Closing,180,326,232,1133.92,19.5
Finger Opening,180,326,275,1344.09,19.525
Finger Opening,179,325,247,1207.23,19.55
Finger Opening,178,325,238,1163.25,19.575
Finger Opening,177,326,281,1373.41,19.6
Finger Opening,176,326,276,1348.97,19.625
Finger Opening,175,327,246,1202.35,19.65
Finger Opening,174,327,251,1226.78,19.675
Finger Opening,173,332,250,1221.9,19.7
Finger Opening,172,327,293,1432.06,19.725
Finger Opening,171,327,255,1246.33,19.75
Finger Opening,170,329,262,1280.55,19.775
Finger Opening,169,328,229,1119.26,19.8
Finger Opening,168,330,245,1197.46,19.825
Finger Opening,167,330,275,1344.09,19.85
Finger Opening,166,330,250,1221.9,19.875
Finger Opening,165,330,250,1221.9,19.9
Finger Opening,164,330,223,1089.93,19.925
Finger Opening,163,330,224,1094.82,19.95
Finger Opening,162,331,281,1373.41,19.975
Finger Opening,161,331,249,1217.01,20
Finger Opening,160,331,261,1275.66,20.025
Finger Opening,159,334,268,1309.87,20.05
Finger Opening,158,331,308,1505.38,20.075
Finger Opening,157,332,246,1202.35,20.1
Finger Opening,156,330,202,987.29,20.125
Finger Opening,155,331,181,884.65,20.15
Finger Opening,154,330,212,1036.17,20.175
Finger Opening,153,334,203,992.18,20.2
Finger Opening,152,332,191,933.53,20.225
Finger Opening,151,340,170,830.89,20.25
Finger Opening,150,339,182,889.54,20.275
Finger Opening,149,336,160,782.01,20.3
Finger Opening,148,335,168,821.11,20.325
Finger Opening,147,333,153,747.8,20.35
Finger Opening,146,334,132,645.16,20.375
Finger Opening,145,332,126,615.84,20.4
Finger Opening,144,330,143,698.92,20.425
Finger Opening,143,330,151,738.03,20.45
Finger Opening,142,330,140,684.26,20.475
Finger Opening,141,330,153,747.8,20.5
Finger Opening,140,331,130,635.39,20.525
Finger Opening,139,333,139,679.37,20.55
Finger Opening,138,334,126,615.84,20.575
Finger Opening,137,334,155,757.58,20.6
Finger Opening,136,334,139,679.37,20.625
Finger Opening,135,336,156,762.46,20.65
Finger Opening,134,337,150,733.14,20.675
Finger Opening,133,336,152,742.91,20.7
Finger Opening,132,336,138,674.49,20.725
Finger Opening,131,339,128,625.61,20.75
Finger Opening,130,345,131,640.27,20.775
Finger Opening,129,341,119,581.62,20.8
Finger Opening,128,341,113,552.3,20.825
Finger Opening,127,341,133,650.05,20.85
Finger Opening,126,343,119,581.62,20.875
Finger Opening,125,334,111,542.52,20.9
Finger Opening,124,348,122,596.29,20.925
Finger Opening,123,338,130,635.39,20.95
Finger Opening,122,351,122,596.29,20.975
Finger Opening,121,354,130,635.39,21
Finger Opening,120,355,118,576.74,21.025
Finger Opening,119,356,157,767.35,21.05
Finger Opening,118,356,132,645.16,21.075
Finger Opening,117,354,137,669.6,21.1
Finger Opening,116,355,131,640.27,21.125
Finger Opening,115,355,149,728.25,21.15
Finger Opening,114,355,137,669.6,21.175
Finger Opening,113,357,136,664.71,21.2
Finger Opening,112,358,148,723.36,21.225
Finger Opening,111,358,123,601.17,21.25
Finger Opening,110,352,121,591.4,21.275
Finger Closing,110,358,128,625.61,21.3
Finger Closing,111,360,116,566.96,21.325
Finger Closing,112,360,100,488.76,21.35
Finger Closing,113,361,94,459.43,21.375
Finger Closing,114,362,87,425.22,21.4
Finger Closing,115,362,83,405.67,21.425
Finger Closing,116,362,81,395.89,21.45
Finger Closing,117,362,85,415.44,21.475
Finger Closing,118,362,77,376.34,21.5
Finger Closing,119,363,82,400.78,21.525
Finger Closing,120,363,83,405.67,21.55
Finger Closing,121,366,73,356.79,21.575
Finger Closing,122,360,61,298.14,21.6
Finger Closing,123,356,75,366.57,21.625
Finger Closing,124,366,79,386.12,21.65
Finger Closing,125,357,83,405.67,21.675
Finger Closing,126,362,88,430.11,21.7
Finger Closing,127,359,87,425.22,21.725
Finger Closing,128,360,88,430.11,21.75
Finger Closing,129,360,80,391.01,21.775
Finger Closing,130,360,79,386.12,21.8
Finger Closing,131,361,98,478.98,21.825
Finger Closing,132,361,96,469.21,21.85
Finger Closing,133,363,88,430.11,21.875
Finger Closing,134,364,88,430.11,21.9
Finger Closing,135,365,114,557.18,21.925
Finger Closing,136,366,119,581.62,21.95
Finger Closing,137,366,118,576.74,21.975
Finger Closing,138,367,112,547.41,22
Finger Closing,139,366,112,547.41,22.025
Finger Closing,140,367,110,537.63,22.05
Finger Closing,141,366,121,591.4,22.075
Finger Closing,142,366,131,640.27,22.1
Finger Closing,143,366,120,586.51,22.125
Finger Closing,144,365,126,615.84,22.15
Finger Closing,145,365,126,615.84,22.175
Finger Closing,146,364,118,576.74,22.2
Finger Closing,147,364,154,752.69,22.225
Finger Closing,148,364,144,703.81,22.25
Finger Closing,149,363,148,723.36,22.275
Finger Closing,150,361,147,718.48,22.3
Finger Closing,151,360,149,728.25,22.325
Finger Closing,152,359,131,640.27,22.35
Finger Closing,153,357,159,777.13,22.375
Finger Closing,154,347,158,772.24,22.4
Finger Closing,155,341,157,767.35,22.425
Finger Closing,156,342,145,708.7,22.45
Finger Closing,157,338,159,777.13,22.475
Finger Closing,158,332,148,723.36,22.5
Finger Closing,159,334,159,777.13,22.525
Finger Closing,160,335,145,708.7,22.55
Finger Closing,161,340,146,713.59,22.575
Finger Closing,162,340,156,762.46,22.6
Finger Closing,163,333,137,669.6,22.625
Finger Closing,164,324,156,762.46,22.65
Finger Closing,165,331,170,830.89,22.675
Finger Closing,166,330,164,801.56,22.7
Finger Closing,167,328,159,777.13,22.725
Finger Closing,168,328,151,738.03,22.75
Finger Closing,169,327,162,791.79,22.775
Finger Closing,170,327,169,826,22.8
Finger Closing,171,325,186,909.09,22.825
Finger Closing,172,324,214,1045.94,22.85
Finger Closing,173,320,217,1060.61,22.875
Finger Closing,174,322,212,1036.17,22.9
Finger Closing,175,320,269,1314.76,22.925
Finger Closing,176,321,253,1236.56,22.95
Finger Closing,177,321,289,1412.51,22.975
Finger Closing,178,321,299,1461.39,23
Finger Closing,179,319,324,1583.58,23.025
Finger Closing,180,317,322,1573.8,23.05
Finger Opening,180,318,354,1730.21,23.075
Finger Opening,179,319,304,1485.83,23.1
Finger Opening,178,318,306,1495.6,23.125
Finger Opening,177,319,309,1510.26,23.15
Finger Opening,176,322,290,1417.4,23.175
Finger Opening,175,321,404,1974.58,23.2
Finger Opening,174,322,358,1749.76,23.225
Finger Opening,173,322,355,1735.09,23.25
Finger Opening,172,322,318,1554.25,23.275
Finger Opening,171,323,302,1476.05,23.3
Finger Opening,170,338,284,1388.07,23.325
Finger Opening,169,324,263,1285.43,23.35
Finger Opening,168,324,255,1246.33,23.375
Finger Opening,167,325,261,1275.66,23.4
Finger Opening,166,325,278,1358.75,23.425
Finger Opening,165,324,291,1422.29,23.45
Finger Opening,164,326,282,1378.3,23.475
Finger Opening,163,326,289,1412.51,23.5
Finger Opening,162,326,306,1495.6,23.525
Finger Opening,161,328,255,1246.33,23.55
Finger Opening,160,327,261,1275.66,23.575
Finger Opening,159,327,236,1153.47,23.6
Finger Opening,158,328,239,1168.13,23.625
Finger Opening,157,328,198,967.74,23.65
Finger Opening,156,328,168,821.11,23.675
Finger Opening,155,329,134,654.94,23.7
Finger Opening,154,330,152,742.91,23.725
Finger Opening,153,331,129,630.5,23.75
Finger Opening,152,332,139,679.37,23.775
Finger Opening,151,334,174,850.44,23.8
Finger Opening,150,336,189,923.75,23.825
Finger Opening,149,335,178,869.99,23.85
Finger Opening,148,334,200,977.52,23.875
Finger Opening,147,329,178,869.99,23.9
Finger Opening,146,319,193,943.3,23.925
Finger Opening,145,332,191,933.53,23.95
Finger Opening,144,317,175,855.33,23.975
Finger Opening,143,323,191,933.53,24
Finger Opening,142,326,187,913.98,24.025
Finger Opening,141,341,187,913.98,24.05
Finger Opening,140,349,179,874.88,24.075
Finger Opening,139,341,194,948.19,24.1
Finger Opening,138,344,179,874.88,24.125
Finger Opening,137,343,177,865.1,24.15
Finger Opening,136,340,188,918.87,24.175
Finger Opening,135,349,175,855.33,24.2
Finger Opening,134,344,178,869.99,24.225
Finger Opening,133,348,181,884.65,24.25
Finger Opening,132,351,165,806.45,24.275
Finger Opening,131,353,205,1001.96,24.3
Finger Opening,130,346,179,874.88,24.325
Finger Opening,129,353,164,801.56,24.35
Finger Opening,128,353,149,728.25,24.375
Finger Opening,127,352,139,679.37,24.4
Finger Opening,126,353,147,718.48,24.425
Finger Opening,125,353,133,650.05,24.45
Finger Opening,124,354,180,879.77,24.475
Finger Opening,123,353,155,757.58,24.5
Finger Opening,122,353,122,596.29,24.525
Finger Opening,121,353,118,576.74,24.55
Finger Opening,120,352,118,576.74,24.575
Finger Opening,119,352,104,508.31,24.6
Finger Opening,118,352,116,566.96,24.625
Finger Opening,117,353,91,444.77,24.65
Finger Opening,116,353,102,498.53,24.675
Finger Opening,115,353,82,400.78,24.7
Finger Opening,114,353,107,522.97,24.725
Finger Opening,113,353,97,474.1,24.75
Finger Opening,112,353,83,405.67,24.775
Finger Opening,111,353,102,498.53,24.8
Finger Opening,110,353,88,430.11,24.825
Finger Closing,110,353,73,356.79,24.85
Finger Closing,111,353,104,508.31,24.875
Finger Closing,112,353,88,430.11,24.9
Finger Closing,113,352,77,376.34,24.925
Finger Closing,114,353,87,425.22,24.95
Finger Closing,115,353,91,444.77,24.975
Finger Closing,116,353,97,474.1,25
Finger Closing,117,352,105,513.2,25.025
Finger Closing,118,353,114,557.18,25.05
Finger Closing,119,352,102,498.53,25.075
Finger Closing,120,353,126,615.84,25.1
Finger Closing,121,353,114,557.18,25.125
Finger Closing,122,353,110,537.63,25.15
Finger Closing,123,351,114,557.18,25.175
Finger Closing,124,351,127,620.72,25.2
Finger Closing,125,350,116,566.96,25.225
Finger Closing,126,348,105,513.2,25.25
Finger Closing,127,351,107,522.97,25.275
Finger Closing,128,352,104,508.31,25.3
Finger Closing,129,352,104,508.31,25.325
Finger Closing,130,355,122,596.29,25.35
Finger Closing,131,355,118,576.74,25.375
Finger Closing,132,355,110,537.63,25.4
Finger Closing,133,352,118,576.74,25.425
Finger Closing,134,356,115,562.07,25.45
Finger Closing,135,356,118,576.74,25.475
Finger Closing,136,356,126,615.84,25.5
Finger Closing,137,353,135,659.82,25.525
Finger Closing,138,356,141,689.15,25.55
Finger Closing,139,351,145,708.7,25.575
Finger Closing,140,354,144,703.81,25.6
Finger Closing,141,349,140,684.26,25.625
Finger Closing,142,351,139,679.37,25.65
Finger Closing,143,342,143,698.92,25.675
Finger Closing,144,345,152,742.91,25.7
Finger Closing,145,345,148,723.36,25.725
Finger Closing,146,345,138,674.49,25.75
Finger Closing,147,343,138,674.49,25.775
Finger Closing,148,338,145,708.7,25.8
Finger Closing,149,336,126,615.84,25.825
Finger Closing,150,335,114,557.18,25.85
Finger Closing,151,335,122,596.29,25.875
Finger Closing,152,334,119,581.62,25.9
Finger Closing,153,332,137,669.6,25.925
Finger Closing,154,331,124,606.06,25.95
Finger Closing,155,331,152,742.91,25.975
Finger Closing,156,330,136,664.71,26
Finger Closing,157,329,131,640.27,26.025
Finger Closing,158,329,129,630.5,26.05
Finger Closing,159,329,133,650.05,26.075
Finger Closing,160,328,120,586.51,26.1
Finger Closing,161,327,135,659.82,26.125
Finger Closing,162,326,134,654.94,26.15
Finger Closing,163,325,142,694.04,26.175
Finger Closing,164,324,149,728.25,26.2
Finger Closing,165,323,154,752.69,26.225
Finger Closing,166,324,163,796.68,26.25
Finger Closing,167,321,155,757.58,26.275
Finger Closing,168,322,135,659.82,26.3
Finger Closing,169,321,156,762.46,26.325
Finger Closing,170,322,167,816.23,26.35
Finger Closing,171,322,213,1041.06,26.375
Finger Closing,172,323,225,1099.71,26.4
Finger Closing,173,321,246,1202.35,26.425
Finger Closing,174,323,244,1192.57,26.45
Finger Closing,175,324,210,1026.39,26.475
Finger Closing,176,324,249,1217.01,26.5
Finger Closing,177,325,237,1158.36,26.525
Finger Closing,178,326,304,1485.83,26.55
Finger Closing,179,324,287,1402.74,26.575
Finger Closing,180,323,279,1363.64,26.6
Finger Opening,180,324,246,1202.35,26.625
Finger Opening,179,324,267,1304.99,26.65
Finger Opening,178,324,256,1251.22,26.675
Finger Opening,177,324,259,1265.88,26.7
Finger Opening,176,325,248,1212.12,26.725
Finger Opening,175,326,242,1182.8,26.75
Finger Opening,174,325,253,1236.56,26.775
Finger Opening,173,326,237,1158.36,26.8
Finger Opening,172,327,225,1099.71,26.825
Finger Opening,171,327,218,1065.49,26.85
Finger Opening,170,328,216,1055.72,26.875
Finger Opening,169,328,239,1168.13,26.9
Finger Opening,168,330,228,1114.37,26.925
Finger Opening,167,330,296,1446.73,26.95
Finger Opening,166,330,273,1334.31,26.975
Finger Opening,165,328,256,1251.22,27
Finger Opening,164,330,246,1202.35,27.025
Finger Opening,163,330,218,1065.49,27.05
Finger Opening,162,330,224,1094.82,27.075
Finger Opening,161,331,232,1133.92,27.1
Finger Opening,160,330,229,1119.26,27.125
Finger Opening,159,329,218,1065.49,27.15
Finger Opening,158,328,186,909.09,27.175
Finger Opening,157,329,178,869.99,27.2
Finger Opening,156,330,221,1080.16,27.225
Finger Opening,155,329,230,1124.14,27.25
Finger Opening,154,329,214,1045.94,27.275
Finger Opening,153,329,210,1026.39,27.3
Finger Opening,152,330,171,835.78,27.325
Finger Opening,151,343,153,747.8,27.35
Finger Opening,150,332,180,879.77,27.375
Finger Opening,149,330,145,708.7,27.4
Finger Opening,148,331,161,786.9,27.425
Finger Opening,147,332,206,1006.84,27.45
Finger Opening,146,333,180,879.77,27.475
Finger Opening,145,331,162,791.79,27.5
Finger Opening,144,331,190,928.64,27.525
Finger Opening,143,331,164,801.56,27.55
Finger Opening,142,330,161,786.9,27.575
Finger Opening,141,330,168,821.11,27.6
Finger Opening,140,332,187,913.98,27.625
Finger Opening,139,333,175,855.33,27.65
Finger Opening,138,332,179,874.88,27.675
Finger Opening,137,336,198,967.74,27.7
Finger Opening,136,339,203,992.18,27.725
Finger Opening,135,341,208,1016.62,27.75
Finger Opening,134,340,221,1080.16,27.775
Finger Opening,133,337,222,1085.04,27.8
Finger Opening,132,340,217,1060.61,27.825
Finger Opening,131,342,217,1060.61,27.85
Finger Opening,130,341,216,1055.72,27.875
Finger Opening,129,337,208,1016.62,27.9
Finger Opening,128,339,200,977.52,27.925
Finger Opening,127,340,224,1094.82,27.95
Finger Opening,126,342,196,957.97,27.975
Finger Opening,125,344,195,953.08,28
Finger Opening,124,344,168,821.11,28.025
Finger Opening,123,347,180,879.77,28.05
Finger Opening,122,348,157,767.35,28.075
Finger Opening,121,352,151,738.03,28.1
Finger Opening,120,353,125,610.95,28.125
Finger Opening,119,354,132,645.16,28.15
Finger Opening,118,354,111,542.52,28.175
Finger Opening,117,354,110,537.63,28.2
Finger Opening,116,357,84,410.56,28.225
Finger Opening,115,357,90,439.88,28.25
Finger Opening,114,357,77,376.34,28.275
Finger Opening,113,354,77,376.34,28.3
Finger Opening,112,354,80,391.01,28.325
Finger Opening,111,355,90,439.88,28.35
Finger Opening,110,356,110,537.63,28.375
Finger Closing,110,358,112,547.41,28.4
Finger Closing,111,358,106,518.08,28.425
Finger Closing,112,358,112,547.41,28.45
Finger Closing,113,358,116,566.96,28.475
Finger Closing,114,358,114,557.18,28.5
Finger Closing,115,358,123,601.17,28.525
Finger Closing,116,359,115,562.07,28.55
Finger Closing,117,355,115,562.07,28.575
Finger Closing,118,356,140,684.26,28.6
Finger Closing,119,356,134,654.94,28.625
Finger Closing,120,356,128,625.61,28.65
Finger Closing,121,357,140,684.26,28.675
Finger Closing,122,357,129,630.5,28.7
Finger Closing,123,357,134,654.94,28.725
Finger Closing,124,358,140,684.26,28.75
Finger Closing,125,358,128,625.61,28.775
Finger Closing,126,359,132,645.16,28.8
Finger Closing,127,359,136,664.71,28.825
Finger Closing,128,359,136,664.71,28.85
Finger Closing,129,360,138,674.49,28.875
Finger Closing,130,360,128,625.61,28.9
Finger Closing,131,361,129,630.5,28.925
Finger Closing,132,360,130,635.39,28.95
Finger Closing,133,360,122,596.29,28.975
Finger Closing,134,361,129,630.5,29
Finger Closing,135,361,122,596.29,29.025
Finger Closing,136,361,131,640.27,29.05
Finger Closing,137,361,130,635.39,29.075
Finger Closing,138,361,127,620.72,29.1
Finger Closing,139,359,137,669.6,29.125
Finger Closing,140,358,125,610.95,29.15
Finger Closing,141,358,136,664.71,29.175
Finger Closing,142,358,121,591.4,29.2
Finger Closing,143,358,121,591.4,29.225
Finger Closing,144,358,129,630.5,29.25
Finger Closing,145,357,124,606.06,29.275
Finger Closing,146,355,122,596.29,29.3
Finger Closing,147,355,141,689.15,29.325
Finger Closing,148,356,133,650.05,29.35
Finger Closing,149,353,128,625.61,29.375
Finger Closing,150,352,114,557.18,29.4
Finger Closing,151,350,124,606.06,29.425
Finger Closing,152,350,132,645.16,29.45
Finger Closing,153,348,126,615.84,29.475
Finger Closing,154,347,126,615.84,29.5
Finger Closing,155,344,136,664.71,29.525
Finger Closing,156,343,131,640.27,29.55
